,지역코드,시군구,법정동,지번,단지,층,전용면적,구분,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
287,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,84.936,,2008,4,17,"17,000",,,,
288,28140,동구,송림동,339,풍림아이원,10,59.97,,2008,4,17,"20,350",,,,
289,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2008,4,18,"20,200",,,,
290,28140,동구,송림동,339,풍림아이원,7,59.97,,2008,4,19,"20,300",,,,
291,28140,동구,송림동,343,동산휴먼시아2단지,9,84.96,,2008,4,20,"21,266",,,,
292,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,114.53,입,2008,4,23,"28,000",,,,
293,28140,동구,송림동,339,풍림아이원,2,59.97,,2008,4,24,"19,700",,,,
294,28140,동구,송림동,339,풍림아이원,19,59.97,,2008,4,24,"13,900",,,,
295,28140,동구,송림동,343,동산휴먼시아2단지,21,84.92,,2008,4,27,"21,166",,,,
296,28140,동구,송림동,339,풍림아이원,8,84.936,,2008,5,1,"20,300",,,,
297,28140,동구,송림동,339,풍림아이원,3,114.53,,2008,5,2,"27,230",,,,
298,28140,동구,송림동,339,풍림아이원,12,84.936,,2008,5,8,"20,250",,,,
299,28140,동구,송림동,339,풍림아이원,15,84.936,,2008,5,12,"20,400",,,,
300,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,84.936,입,2008,5,13,"20,000",,,,
301,28140,동구,송림동,339,풍림아이원,5,84.936,입,2008,5,13,"21,000",,,,
302,28140,동구,송림동,339,풍림아이원,12,114.53,,2008,5,15,"20,400",,,,
303,28140,동구,송림동,343,동산휴먼시아2단지,23,108.96,,2008,5,16,"28,365",,,,
304,28140,동구,송림동,343,동산휴먼시아2단지,2,84.92,,2008,5,17,"20,785",,,,
305,28140,동구,송림동,339,풍림아이원,16,59.97,입,2008,5,22,"14,100",,,,
306,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,84.936,입,2008,5,22,"22,000",,,,
307,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,84.936,입,2008,5,24,"22,000",,,,
308,28140,동구,송림동,343,동산휴먼시아2단지,2,84.98,,2008,5,26,"20,805",,,,
309,28140,동구,송림동,343,동산휴먼시아2단지,6,84.96,,2008,5,27,"21,266",,,,
310,28140,동구,송림동,339,풍림아이원,8,84.936,,2008,5,29,"20,250",,,,
311,28140,동구,송림동,339,풍림아이원,2,59.97,,2008,6,2,"13,170",,,,
312,28140,동구,송림동,339,풍림아이원,7,84.936,,2008,6,2,"20,400",,,,
313,28140,동구,송림동,343,동산휴먼시아2단지,14,84.96,,2008,6,4,"21,316",,,,
314,28140,동구,송림동,339,풍림아이원,9,84.936,,2008,6,5,"20,400",,,,
315,28140,동구,송림동,339,풍림아이원,6,84.936,,2008,6,7,"20,400",,,,
316,28140,동구,송림동,343,동산휴먼시아2단지,6,84.99,,2008,6,12,"21,246",,,,
317,28140,동구,송림동,343,동산휴먼시아2단지,11,108.93,,2008,6,13,"28,235",,,,
318,28140,동구,송림동,343,동산휴먼시아2단지,3,84.97,,2008,6,14,"21,246",,,,
319,28140,동구,송림동,339,풍림아이원,21,59.97,,2008,6,18,"13,850",,,,
320,28140,동구,송림동,339,풍림아이원,7,84.936,,2008,6,18,"20,500",,,,
321,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,84.936,입,2008,6,20,"23,000",,,,
322,28140,동구,송림동,339,풍림아이원,20,114.53,,2008,6,21,"20,600",,,,
323,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,84.936,,2008,6,21,"23,800",,,,
324,28140,동구,송림동,339,풍림아이원,12,59.97,,2008,6,25,"20,400",,,,
325,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,84.936,입,2008,6,26,"23,000",,,,
326,28140,동구,송림동,343,동산휴먼시아2단지,3,108.87,,2008,6,30,"27,918",,,,
327,28140,동구,송림동,339,풍림아이원,16,114.53,,2008,6,30,"27,400",,,,
328,28140,동구,송림동,339,풍림아이원,8,84.936,,2008,7,2,"20,400",,,,
329,28140,동구,송림동,339,풍림아이원,6,59.97,,2008,7,6,"20,400",,,,
330,28140,동구,송림동,343,동산휴먼시아2단지,17,108.93,,2008,7,7,"28,415",,,,
331,28140,동구,송림동,343,동산휴먼시아2단지,23,84.99,,2008,7,7,"21,366",,,,
332,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,84.936,입,2008,7,14,"24,000",,,,
333,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,114.53,입,2008,7,15,"22,933",,,,
334,28140,동구,송림동,339,풍림아이원,10,84.936,,2008,7,16,"20,300",,,,
335,28140,동구,송림동,339,풍림아이원,19,84.936,,2008,7,17,"20,500",,,,
336,28140,동구,송림동,339,풍림아이원,8,84.936,,2008,7,18,"20,400",,,,
337,28140,동구,송림동,343,동산휴먼시아2단지,14,59.98,,2008,7,25,"16,570",,,,
338,28140,동구,송림동,343,동산휴먼시아2단지,16,84.98,,2008,7,26,"21,266",,,,
339,28140,동구,송림동,343,동산휴먼시아2단지,12,84.98,,2008,7,29,"21,266",,,,
340,28140,동구,송림동,343,동산휴먼시아2단지,4,108.87,,2008,7,31,"28,215",,,,
341,28140,동구,송림동,339,풍림아이원,3,84.936,,2008,7,31,"20,100",,,,
342,28140,동구,송림동,339,풍림아이원,14,59.97,,2008,8,1,"20,400",,,,
343,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,114.53,입,2008,8,1,"28,497",,,,
344,28140,동구,송림동,339,풍림아이원,3,59.97,,2008,8,1,"20,100",,,,
345,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,114.53,입,2008,8,5,"28,500",,,,
346,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,84.936,입,2008,8,6,"22,834",,,,
347,28140,동구,송림동,339,풍림아이원,8,84.936,,2008,8,7,"20,400",,,,
348,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,84.936,입,2008,8,7,"21,999",,,,
349,28140,동구,송림동,339,풍림아이원,11,84.936,입,2008,8,10,"15,643",,,,
350,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,114.53,입,2008,8,11,"28,328",,,,
351,28140,동구,송림동,343,동산휴먼시아2단지,14,84.96,,2008,8,16,"21,316",,,,
352,28140,동구,송림동,339,풍림아이원,11,114.53,입,2008,8,16,"27,500",,,,
353,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,114.53,입,2008,8,18,"30,000",,,,
354,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2008,8,19,"22,000",,,,
355,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,84.936,입,2008,8,21,"22,000",,,,
356,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,84.936,입,2008,8,22,"22,000",,,,
357,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,59.97,,2008,8,28,"15,380",,,,
358,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,84.936,입,2008,8,28,"21,970",,,,
359,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,114.53,입,2008,8,29,"25,500",,,,
360,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,114.53,입,2008,9,1,"30,000",,,,
361,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,84.936,입,2008,9,2,"21,693",,,,
362,28140,동구,송림동,339,풍림아이원,3,84.936,,2008,9,8,"20,050",,,,
363,28140,동구,송림동,339,풍림아이원,16,59.97,,2008,9,8,"20,400",,,,
364,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,114.53,입,2008,9,8,"20,486",,,,
365,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2008,9,16,"22,500",,,,
366,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2008,9,16,"22,000",,,,
367,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,84.936,입,2008,9,20,"26,000",,,,
368,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,84.936,입,2008,9,24,"20,000",,,,
369,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,84.936,입,2008,9,28,"21,499",,,,
370,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,84.936,입,2008,10,10,"24,200",,,,
371,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,84.936,입,2008,10,13,"21,000",,,,
372,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,114.53,입,2008,10,15,"32,000",,,,
373,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,84.936,입,2008,10,15,"20,000",,,,
374,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,84.936,,2008,10,24,"20,000",,,,
375,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,84.936,입,2008,10,25,"18,700",,,,
376,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,114.53,,2008,10,31,"24,000",,,,
377,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,3,"15,300",,,,
378,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,84.936,입,2008,11,5,"19,000",,,,
379,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,11,7,"15,430",,,,
380,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,59.97,,2008,11,7,"15,430",,,,
381,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,59.97,,2008,11,7,"15,430",,,,
382,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,11,7,"15,270",,,,
383,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,7,"15,180",,,,
384,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,59.97,,2008,11,7,"14,930",,,,
385,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,11,7,"14,730",,,,
386,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,7,"15,200",,,,
387,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,7,"15,180",,,,
388,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,7,"15,480",,,,
389,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,114.53,,2008,11,7,"30,410",,,,
390,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,84.936,,2008,11,7,"21,920",,,,
391,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,7,"15,480",,,,
392,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,59.97,,2008,11,8,"15,480",,,,
393,28140,동구,송림동,8-374,인천 송림동 풍림아이원,10,59.97,,2008,11,8,"15,780",,,,
394,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,40.353,,2008,11,8,"9,300",,,,
395,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,40.353,,2008,11,8,"9,240",,,,
396,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,8,"15,230",,,,
397,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,8,"15,780",,,,
398,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,59.97,,2008,11,8,"15,280",,,,
399,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,8,"15,780",,,,
400,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,59.97,,2008,11,8,"15,230",,,,
401,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,59.97,,2008,11,8,"15,500",,,,
402,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,59.97,,2008,11,8,"15,780",,,,
403,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,84.936,,2008,11,8,"21,970",,,,
404,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,40.353,,2008,11,8,"9,400",,,,
405,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,8,"14,980",,,,
406,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,8,"16,080",,,,
407,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,59.97,,2008,11,8,"15,480",,,,
408,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,84.936,입,2008,11,8,"25,000",,,,
409,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,11,8,"15,700",,,,
410,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,59.97,,2008,11,9,"15,430",,,,
411,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,59.97,,2008,11,9,"16,150",,,,
412,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,59.97,,2008,11,9,"15,780",,,,
413,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,9,"15,580",,,,
414,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,84.936,,2008,11,9,"22,270",,,,
415,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,59.97,,2008,11,9,"15,700",,,,
416,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,84.936,,2008,11,9,"22,200",,,,
417,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,11,9,"15,950",,,,
418,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,84.936,,2008,11,9,"21,570",,,,
419,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,59.97,,2008,11,9,"15,780",,,,
420,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,59.97,,2008,11,9,"15,380",,,,
421,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,10,"15,100",,,,
422,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,84.936,,2008,11,10,"21,270",,,,
423,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,11,10,"15,330",,,,
424,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,59.97,,2008,11,10,"15,480",,,,
425,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,59.97,,2008,11,10,"15,430",,,,
426,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,59.97,,2008,11,10,"15,280",,,,
427,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,40.353,,2008,11,10,"9,190",,,,
428,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,84.936,,2008,11,10,"22,320",,,,
429,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,11,10,"14,580",,,,
430,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,10,"14,910",,,,
431,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,59.97,,2008,11,10,"15,780",,,,
432,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,10,"15,253",,,,
433,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,59.97,,2008,11,10,"15,700",,,,
434,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,59.97,,2008,11,10,"15,100",,,,
435,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,114.53,,2008,11,10,"30,460",,,,
436,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,11,10,"14,730",,,,
437,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,84.936,,2008,11,11,"21,270",,,,
438,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,11,"15,280",,,,
439,28140,동구,송림동,343,동산휴먼시아2단지,12,59.98,,2008,11,11,"16,870",,,,
440,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,59.97,,2008,11,11,"15,280",,,,
441,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,59.97,,2008,11,11,"15,210",,,,
442,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,59.97,,2008,11,11,"14,780",,,,
443,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,59.97,,2008,11,12,"15,280",,,,
444,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,84.936,,2008,11,12,"21,670",,,,
445,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,59.97,,2008,11,12,"15,280",,,,
446,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,59.97,,2008,11,12,"15,480",,,,
447,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,12,"15,430",,,,
448,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,59.97,,2008,11,12,"14,880",,,,
449,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,59.97,,2008,11,13,"15,280",,,,
450,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,59.97,,2008,11,13,"15,280",,,,
451,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,13,"15,480",,,,
452,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,40.353,,2008,11,14,"8,890",,,,
453,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,14,"16,080",,,,
454,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,59.97,,2008,11,14,"15,280",,,,
455,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,59.97,,2008,11,14,"15,200",,,,
456,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,59.97,,2008,11,14,"15,280",,,,
457,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,14,"15,080",,,,
458,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,40.353,,2008,11,14,"9,240",,,,
459,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,59.97,,2008,11,15,"17,000",,,,
460,28140,동구,송림동,343,동산휴먼시아2단지,12,59.92,,2008,11,15,"16,620",,,,
461,28140,동구,송림동,8-374,인천 송림동 풍림아이원,10,59.97,,2008,11,16,"15,280",,,,
462,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,16,"14,980",,,,
463,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,16,"16,180",,,,
464,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,17,"15,000",,,,
465,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,11,17,"14,500",,,,
466,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,114.53,,2008,11,17,"29,460",,,,
467,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,84.936,,2008,11,17,"21,270",,,,
468,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,59.97,,2008,11,18,"15,280",,,,
469,28140,동구,송림동,8-374,인천 송림동 풍림아이원,10,59.97,,2008,11,18,"15,980",,,,
470,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,18,"15,400",,,,
471,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,59.97,,2008,11,19,"17,300",,,,
472,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,19,"16,180",,,,
473,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,59.97,,2008,11,19,"16,250",,,,
474,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,19,"16,000",,,,
475,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,114.53,,2008,11,19,"30,200",,,,
476,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,59.97,,2008,11,20,"15,280",,,,
477,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,20,"16,080",,,,
478,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,59.97,,2008,11,20,"15,480",,,,
479,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,114.53,,2008,11,21,"28,300",,,,
480,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,84.936,,2008,11,21,"21,700",,,,
481,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,84.936,,2008,11,22,"22,470",,,,
482,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,40.353,,2008,11,23,"9,490",,,,
483,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,114.53,,2008,11,23,"30,200",,,,
484,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,11,23,"16,000",,,,
485,28140,동구,송림동,339,풍림아이원,5,59.97,,2008,11,23,"15,480",,,,
486,28140,동구,송림동,339,풍림아이원,5,59.97,,2008,11,24,"20,900",,,,
487,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,59.97,,2008,11,24,"15,655",,,,
488,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,11,25,"15,000",,,,
489,28140,동구,송림동,343,동산휴먼시아2단지,18,84.92,,2008,11,25,"21,633",,,,
490,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,11,26,"14,500",,,,
491,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,84.936,,2008,11,26,"21,500",,,,
492,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,11,27,"15,280",,,,
493,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,59.97,,2008,11,27,"15,330",,,,
494,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,40.353,,2008,11,28,"9,190",,,,
495,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2008,11,28,"15,480",,,,
496,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,11,28,"15,280",,,,
497,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,40.353,,2008,11,30,"9,090",,,,
498,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,84.936,,2008,11,30,"22,170",,,,
499,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,40.353,,2008,11,30,"9,190",,,,
500,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,84.936,,2008,11,30,"22,320",,,,
501,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,59.97,,2008,12,1,"15,480",,,,
502,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,59.97,,2008,12,1,"15,230",,,,
503,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,40.353,,2008,12,1,"9,400",,,,
504,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,12,1,"14,930",,,,
505,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,84.936,,2008,12,3,"22,470",,,,
506,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,84.936,,2008,12,4,"22,970",,,,
507,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,114.53,,2008,12,5,"28,000",,,,
508,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,84.936,,2008,12,5,"21,237",,,,
509,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,59.97,,2008,12,6,"15,280",,,,
510,28140,동구,송림동,339,풍림아이원,5,59.97,,2008,12,6,"15,280",,,,
511,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,84.936,,2008,12,7,"22,300",,,,
512,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,59.97,,2008,12,8,"15,380",,,,
513,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,59.97,,2008,12,8,"15,250",,,,
514,28140,동구,송림동,339,풍림아이원,7,59.97,,2008,12,8,"15,280",,,,
515,28140,동구,송림동,343,동산휴먼시아2단지,22,59.95,,2008,12,9,"16,640",,,,
516,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2008,12,10,"15,210",,,,
517,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,12,12,"14,700",,,,
518,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,114.53,,2008,12,12,"28,560",,,,
519,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2008,12,17,"15,480",,,,
520,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,84.936,,2008,12,19,"21,750",,,,
521,28140,동구,송림동,343,동산휴먼시아2단지,10,59.95,,2008,12,19,"16,870",,,,
522,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,59.97,,2008,12,20,"16,080",,,,
523,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,84.936,,2008,12,21,"21,970",,,,
524,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,59.97,,2008,12,22,"15,280",,,,
525,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,12,24,"14,530",,,,
526,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,59.97,,2008,12,25,"15,280",,,,
527,28140,동구,송림동,8-374,인천 송림동 풍림아이원,3,59.97,,2008,12,25,"15,200",,,,
528,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,12,27,"14,500",,,,
529,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,59.97,,2008,12,28,"14,900",,,,
530,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,84.936,,2008,12,28,"22,300",,,,
531,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,59.97,,2009,1,3,"15,500",,,,
532,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2009,1,3,"15,830",,,,
533,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,59.97,,2009,1,5,"16,600",,,,
534,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,84.936,,2009,1,6,"23,170",,,,
535,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,40.353,,2009,1,6,"9,200",,,,
536,28140,동구,송림동,339,풍림아이원,5,59.97,,2009,1,7,"14,400",,,,
537,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,59.97,,2009,1,7,"14,780",,,,
538,28140,동구,송림동,8-374,인천 송림동 풍림아이원,2,59.97,,2009,1,8,"14,880",,,,
539,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,114.53,,2009,1,8,"30,660",,,,
540,28140,동구,송림동,339,풍림아이원,7,59.97,,2009,1,9,"15,200",,,,
541,28140,동구,송림동,343,동산휴먼시아2단지,4,84.92,,2009,1,9,"21,016",,,,
542,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,59.97,,2009,1,10,"15,180",,,,
543,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,59.97,,2009,1,10,"16,280",,,,
544,28140,동구,송림동,8-374,인천 송림동 풍림아이원,4,59.97,,2009,1,12,"15,280",,,,
545,28140,동구,송림동,343,동산휴먼시아2단지,4,84.92,,2009,1,14,"21,266",,,,
546,28140,동구,송림동,343,동산휴먼시아2단지,10,59.95,,2009,1,14,"17,163",,,,
547,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2009,1,14,"15,230",,,,
548,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,59.97,,2009,1,14,"15,500",,,,
549,28140,동구,송림동,343,동산휴먼시아2단지,20,59.95,,2009,1,15,"17,178",,,,
550,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,59.97,,2009,1,16,"15,480",,,,
551,28140,동구,송림동,343,동산휴먼시아2단지,15,59.92,,2009,1,17,"16,620",,,,
552,28140,동구,송림동,339,풍림아이원,16,114.53,,2009,1,17,"20,900",,,,
553,28140,동구,송림동,8-374,인천 송림동 풍림아이원,1,114.53,,2009,1,20,"27,500",,,,
554,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,59.97,,2009,1,21,"16,000",,,,
555,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,59.97,,2009,1,22,"16,300",,,,
556,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,59.97,,2009,1,22,"16,000",,,,
557,28140,동구,송림동,339,풍림아이원,11,59.97,,2009,1,23,"22,500",,,,
